STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,age,Age class,sex,Sex,nace_r2,Statistical classification of economic activities in the European Community (NACE Rev. 2),isco08,International Standard Classification of Occupations 2008 (ISCO-08),unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,I,Accommodation and food service activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2018,,707.0,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,I,Accommodation and food service activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2019,,718.6,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,I,Accommodation and food service activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2020,,656.2,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,I,Accommodation and food service activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2021,,588.1,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,I,Accommodation and food service activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2022,,700.9,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,I,Accommodation and food service activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2023,,751.6,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,J,Information and communication,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2014,,390.3,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,J,Information and communication,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2015,,388.9,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,J,Information and communication,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2016,,386.6,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,J,Information and communication,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2017,,394.6,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,J,Information and communication,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2018,,426.9,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,J,Information and communication,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2019,,432.5,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,J,Information and communication,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2020,,429.5,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,J,Information and communication,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2021,,459.3,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,J,Information and communication,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2022,,478.1,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,J,Information and communication,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2023,,547.5,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,K,Financial and insurance activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2014,,334.0,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,K,Financial and insurance activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2015,,352.3,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,K,Financial and insurance activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2016,,362.8,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,K,Financial and insurance activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2017,,352.1,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,K,Financial and insurance activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2018,,355.6,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,K,Financial and insurance activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2019,,347.7,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,K,Financial and insurance activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2020,,327.7,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,K,Financial and insurance activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2021,,325.5,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,K,Financial and insurance activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2022,,319.9,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,K,Financial and insurance activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2023,,338.6,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,L,Real estate activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2014,,73.7,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,L,Real estate activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2015,,74.1,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,L,Real estate activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2016,,77.2,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,L,Real estate activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2017,,82.7,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,L,Real estate activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2018,,85.4,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,L,Real estate activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2019,,86.9,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,L,Real estate activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2020,,77.0,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,L,Real estate activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2021,,75.0,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,L,Real estate activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2022,,86.1,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,L,Real estate activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2023,,84.7,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,M,"Professional, scientific and technical activities",TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2014,,762.9,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,M,"Professional, scientific and technical activities",TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2015,,782.4,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,M,"Professional, scientific and technical activities",TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2016,,793.5,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,M,"Professional, scientific and technical activities",TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2017,,781.6,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,M,"Professional, scientific and technical activities",TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2018,,792.5,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,M,"Professional, scientific and technical activities",TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2019,,801.8,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,M,"Professional, scientific and technical activities",TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2020,,806.4,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,M,"Professional, scientific and technical activities",TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2021,,803.2,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,M,"Professional, scientific and technical activities",TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2022,,814.4,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,M,"Professional, scientific and technical activities",TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2023,,857.3,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,N,Administrative and support service activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2014,,418.7,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,N,Administrative and support service activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2015,,461.6,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,N,Administrative and support service activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2016,,465.8,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,N,Administrative and support service activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2017,,455.0,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,N,Administrative and support service activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2018,,471.3,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,N,Administrative and support service activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2019,,486.8,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,N,Administrative and support service activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2020,,450.9,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,N,Administrative and support service activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2021,,462.5,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,N,Administrative and support service activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2022,,477.8,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,N,Administrative and support service activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2023,,463.6,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,O,Public administration and defence; compulsory social security,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2014,,841.5,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,O,Public administration and defence; compulsory social security,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2015,,872.5,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,O,Public administration and defence; compulsory social security,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2016,,842.5,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,O,Public administration and defence; compulsory social security,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2017,,826.1,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,O,Public administration and defence; compulsory social security,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2018,,802.6,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,O,Public administration and defence; compulsory social security,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2019,,804.9,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,O,Public administration and defence; compulsory social security,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2020,,778.4,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,O,Public administration and defence; compulsory social security,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2021,,742.9,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,O,Public administration and defence; compulsory social security,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2022,,746.4,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,O,Public administration and defence; compulsory social security,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2023,,765.7,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,P,Education,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2014,,384.8,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,P,Education,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2015,,373.2,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,P,Education,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2016,,380.3,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,P,Education,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2017,,397.0,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,P,Education,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2018,,385.4,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,P,Education,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2019,,388.0,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,P,Education,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2020,,405.6,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,P,Education,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2021,,396.4,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,P,Education,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2022,,406.6,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,P,Education,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2023,,404.1,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,Q,Human health and social work activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2014,,547.2,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,Q,Human health and social work activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2015,,546.3,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,Q,Human health and social work activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2016,,560.8,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,Q,Human health and social work activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2017,,557.4,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,Q,Human health and social work activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2018,,564.2,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,Q,Human health and social work activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2019,,576.5,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,Q,Human health and social work activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2020,,552.9,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,Q,Human health and social work activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2021,,550.8,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,Q,Human health and social work activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2022,,546.4,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,Q,Human health and social work activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2023,,549.9,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,R,"Arts, entertainment and recreation",TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2014,,160.9,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,R,"Arts, entertainment and recreation",TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2015,,160.9,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,R,"Arts, entertainment and recreation",TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2016,,174.3,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,R,"Arts, entertainment and recreation",TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2017,,194.2,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,R,"Arts, entertainment and recreation",TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2018,,178.7,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,R,"Arts, entertainment and recreation",TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2019,,182.3,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,R,"Arts, entertainment and recreation",TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2020,,176.5,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,R,"Arts, entertainment and recreation",TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2021,,150.3,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,R,"Arts, entertainment and recreation",TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2022,,173.9,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,R,"Arts, entertainment and recreation",TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2023,,191.8,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,S,Other service activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2014,,248.7,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,S,Other service activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2015,,255.6,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,S,Other service activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2016,,260.8,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,S,Other service activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2017,,265.6,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,S,Other service activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2018,,268.3,,b,break in time series,,
