STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,nace_r2,Statistical classification of economic activities in the European Community (NACE Rev. 2),sex,Sex,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,N,Administrative and support service activities,F,Females,IT,Italy,2022,,6428,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,N,Administrative and support service activities,F,Females,IT,Italy,2023,,6563,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,N,Administrative and support service activities,M,Males,IT,Italy,2014,,11701,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,N,Administrative and support service activities,M,Males,IT,Italy,2015,,10145,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,N,Administrative and support service activities,M,Males,IT,Italy,2016,,10562,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,N,Administrative and support service activities,M,Males,IT,Italy,2017,,10529,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,N,Administrative and support service activities,M,Males,IT,Italy,2018,,9914,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,N,Administrative and support service activities,M,Males,IT,Italy,2019,,9643,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,N,Administrative and support service activities,M,Males,IT,Italy,2020,,6975,,b,break in time series,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,N,Administrative and support service activities,M,Males,IT,Italy,2021,,9078,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,N,Administrative and support service activities,M,Males,IT,Italy,2022,,10175,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,N,Administrative and support service activities,M,Males,IT,Italy,2023,,10178,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,N,Administrative and support service activities,UNK,Unknown,IT,Italy,2014,,0,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,N,Administrative and support service activities,UNK,Unknown,IT,Italy,2015,,0,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,N,Administrative and support service activities,UNK,Unknown,IT,Italy,2016,,0,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,N,Administrative and support service activities,UNK,Unknown,IT,Italy,2017,,0,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,N,Administrative and support service activities,UNK,Unknown,IT,Italy,2018,,0,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,N,Administrative and support service activities,UNK,Unknown,IT,Italy,2019,,0,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,N,Administrative and support service activities,UNK,Unknown,IT,Italy,2020,,0,,b,break in time series,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,N,Administrative and support service activities,UNK,Unknown,IT,Italy,2021,,0,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,N,Administrative and support service activities,UNK,Unknown,IT,Italy,2022,,0,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,N,Administrative and support service activities,UNK,Unknown,IT,Italy,2023,,0,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,O,Public administration and defence; compulsory social security,F,Females,IT,Italy,2014,,5327,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,O,Public administration and defence; compulsory social security,F,Females,IT,Italy,2015,,4966,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,O,Public administration and defence; compulsory social security,F,Females,IT,Italy,2016,,4443,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,O,Public administration and defence; compulsory social security,F,Females,IT,Italy,2017,,3963,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,O,Public administration and defence; compulsory social security,F,Females,IT,Italy,2018,,4401,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,O,Public administration and defence; compulsory social security,F,Females,IT,Italy,2019,,4312,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,O,Public administration and defence; compulsory social security,F,Females,IT,Italy,2020,,8761,,b,break in time series,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,O,Public administration and defence; compulsory social security,F,Females,IT,Italy,2021,,4672,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,O,Public administration and defence; compulsory social security,F,Females,IT,Italy,2022,,3919,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,O,Public administration and defence; compulsory social security,F,Females,IT,Italy,2023,,2982,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,O,Public administration and defence; compulsory social security,M,Males,IT,Italy,2014,,5792,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,O,Public administration and defence; compulsory social security,M,Males,IT,Italy,2015,,5321,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,O,Public administration and defence; compulsory social security,M,Males,IT,Italy,2016,,4939,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,O,Public administration and defence; compulsory social security,M,Males,IT,Italy,2017,,4444,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,O,Public administration and defence; compulsory social security,M,Males,IT,Italy,2018,,4048,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,O,Public administration and defence; compulsory social security,M,Males,IT,Italy,2019,,4196,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,O,Public administration and defence; compulsory social security,M,Males,IT,Italy,2020,,5508,,b,break in time series,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,O,Public administration and defence; compulsory social security,M,Males,IT,Italy,2021,,3519,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,O,Public administration and defence; compulsory social security,M,Males,IT,Italy,2022,,3629,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,O,Public administration and defence; compulsory social security,M,Males,IT,Italy,2023,,3469,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,O,Public administration and defence; compulsory social security,UNK,Unknown,IT,Italy,2014,,0,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,O,Public administration and defence; compulsory social security,UNK,Unknown,IT,Italy,2015,,0,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,O,Public administration and defence; compulsory social security,UNK,Unknown,IT,Italy,2016,,0,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,O,Public administration and defence; compulsory social security,UNK,Unknown,IT,Italy,2017,,0,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,O,Public administration and defence; compulsory social security,UNK,Unknown,IT,Italy,2018,,0,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,O,Public administration and defence; compulsory social security,UNK,Unknown,IT,Italy,2019,,0,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,O,Public administration and defence; compulsory social security,UNK,Unknown,IT,Italy,2020,,0,,b,break in time series,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,O,Public administration and defence; compulsory social security,UNK,Unknown,IT,Italy,2021,,0,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,O,Public administration and defence; compulsory social security,UNK,Unknown,IT,Italy,2022,,0,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,O,Public administration and defence; compulsory social security,UNK,Unknown,IT,Italy,2023,,0,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,P,Education,F,Females,IT,Italy,2014,,1024,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,P,Education,F,Females,IT,Italy,2015,,877,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,P,Education,F,Females,IT,Italy,2016,,873,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,P,Education,F,Females,IT,Italy,2017,,916,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,P,Education,F,Females,IT,Italy,2018,,955,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,P,Education,F,Females,IT,Italy,2019,,898,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,P,Education,F,Females,IT,Italy,2020,,973,,b,break in time series,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,P,Education,F,Females,IT,Italy,2021,,871,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,P,Education,F,Females,IT,Italy,2022,,877,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,P,Education,F,Females,IT,Italy,2023,,788,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,P,Education,M,Males,IT,Italy,2014,,651,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,P,Education,M,Males,IT,Italy,2015,,563,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,P,Education,M,Males,IT,Italy,2016,,564,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,P,Education,M,Males,IT,Italy,2017,,538,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,P,Education,M,Males,IT,Italy,2018,,750,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,P,Education,M,Males,IT,Italy,2019,,686,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,P,Education,M,Males,IT,Italy,2020,,405,,b,break in time series,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,P,Education,M,Males,IT,Italy,2021,,451,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,P,Education,M,Males,IT,Italy,2022,,492,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,P,Education,M,Males,IT,Italy,2023,,492,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,P,Education,UNK,Unknown,IT,Italy,2014,,0,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,P,Education,UNK,Unknown,IT,Italy,2015,,0,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,P,Education,UNK,Unknown,IT,Italy,2016,,0,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,P,Education,UNK,Unknown,IT,Italy,2017,,0,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,P,Education,UNK,Unknown,IT,Italy,2018,,0,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,P,Education,UNK,Unknown,IT,Italy,2019,,0,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,P,Education,UNK,Unknown,IT,Italy,2020,,0,,b,break in time series,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,P,Education,UNK,Unknown,IT,Italy,2021,,0,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,P,Education,UNK,Unknown,IT,Italy,2022,,0,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,P,Education,UNK,Unknown,IT,Italy,2023,,0,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,Q,Human health and social work activities,F,Females,IT,Italy,2014,,19354,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,Q,Human health and social work activities,F,Females,IT,Italy,2015,,17859,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,Q,Human health and social work activities,F,Females,IT,Italy,2016,,16374,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,Q,Human health and social work activities,F,Females,IT,Italy,2017,,16345,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,Q,Human health and social work activities,F,Females,IT,Italy,2018,,15482,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,Q,Human health and social work activities,F,Females,IT,Italy,2019,,15633,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,Q,Human health and social work activities,F,Females,IT,Italy,2020,,59345,,b,break in time series,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,Q,Human health and social work activities,F,Females,IT,Italy,2021,,24734,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,Q,Human health and social work activities,F,Females,IT,Italy,2022,,68762,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,Q,Human health and social work activities,F,Females,IT,Italy,2023,,23493,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,Q,Human health and social work activities,M,Males,IT,Italy,2014,,6993,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,Q,Human health and social work activities,M,Males,IT,Italy,2015,,6432,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,Q,Human health and social work activities,M,Males,IT,Italy,2016,,5834,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,Q,Human health and social work activities,M,Males,IT,Italy,2017,,5775,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,Q,Human health and social work activities,M,Males,IT,Italy,2018,,5447,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,Q,Human health and social work activities,M,Males,IT,Italy,2019,,5364,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,Q,Human health and social work activities,M,Males,IT,Italy,2020,,20373,,b,break in time series,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,Q,Human health and social work activities,M,Males,IT,Italy,2021,,8909,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,Q,Human health and social work activities,M,Males,IT,Italy,2022,,24406,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,Q,Human health and social work activities,M,Males,IT,Italy,2023,,8051,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,Q,Human health and social work activities,UNK,Unknown,IT,Italy,2014,,0,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,Q,Human health and social work activities,UNK,Unknown,IT,Italy,2015,,0,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,Q,Human health and social work activities,UNK,Unknown,IT,Italy,2016,,0,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,Q,Human health and social work activities,UNK,Unknown,IT,Italy,2017,,0,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,Q,Human health and social work activities,UNK,Unknown,IT,Italy,2018,,0,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,Q,Human health and social work activities,UNK,Unknown,IT,Italy,2019,,0,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,Q,Human health and social work activities,UNK,Unknown,IT,Italy,2020,,0,,b,break in time series,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,Q,Human health and social work activities,UNK,Unknown,IT,Italy,2021,,0,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,Q,Human health and social work activities,UNK,Unknown,IT,Italy,2022,,0,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,Q,Human health and social work activities,UNK,Unknown,IT,Italy,2023,,0,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,R,"Arts, entertainment and recreation",F,Females,IT,Italy,2014,,672,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,R,"Arts, entertainment and recreation",F,Females,IT,Italy,2015,,630,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,R,"Arts, entertainment and recreation",F,Females,IT,Italy,2016,,623,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,R,"Arts, entertainment and recreation",F,Females,IT,Italy,2017,,675,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,R,"Arts, entertainment and recreation",F,Females,IT,Italy,2018,,612,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,R,"Arts, entertainment and recreation",F,Females,IT,Italy,2019,,608,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,R,"Arts, entertainment and recreation",F,Females,IT,Italy,2020,,450,,b,break in time series,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,R,"Arts, entertainment and recreation",F,Females,IT,Italy,2021,,513,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,R,"Arts, entertainment and recreation",F,Females,IT,Italy,2022,,547,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,R,"Arts, entertainment and recreation",F,Females,IT,Italy,2023,,664,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,R,"Arts, entertainment and recreation",M,Males,IT,Italy,2014,,2376,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,R,"Arts, entertainment and recreation",M,Males,IT,Italy,2015,,2273,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,R,"Arts, entertainment and recreation",M,Males,IT,Italy,2016,,2411,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,R,"Arts, entertainment and recreation",M,Males,IT,Italy,2017,,2364,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,R,"Arts, entertainment and recreation",M,Males,IT,Italy,2018,,2296,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,R,"Arts, entertainment and recreation",M,Males,IT,Italy,2019,,2243,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,R,"Arts, entertainment and recreation",M,Males,IT,Italy,2020,,1654,,b,break in time series,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,R,"Arts, entertainment and recreation",M,Males,IT,Italy,2021,,2294,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,R,"Arts, entertainment and recreation",M,Males,IT,Italy,2022,,2339,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,R,"Arts, entertainment and recreation",M,Males,IT,Italy,2023,,2485,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,R,"Arts, entertainment and recreation",UNK,Unknown,IT,Italy,2014,,0,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,R,"Arts, entertainment and recreation",UNK,Unknown,IT,Italy,2015,,0,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,R,"Arts, entertainment and recreation",UNK,Unknown,IT,Italy,2016,,0,,,,,
dataflow,ESTAT:HSW_N2_01(1.0),Non-fatal accidents at work by NACE Rev. 2 activity and sex,A,Annual,NR,Number,R,"Arts, entertainment and recreation",UNK,Unknown,IT,Italy,2017,,0,,,,,
